EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
415.012700796,415,9,PLAY,Writing,88783.0
416.002718925,416,8,PLAY,StillPlaying,88783.0
418.521202803,418,9,PLAY,Writing,128503.0
420.002753019,420,8,PLAY,StillPlaying,128503.0
421.467042923,421,9,PLAY,Writing,88783.0
424.002717972,424,8,PLAY,StillPlaying,88783.0
425.552474022,425,9,PLAY,Writing,128503.0
428.002741814,428,8,PLAY,StillPlaying,128503.0
428.945254803,428,9,PLAY,Writing,88783.0
432.002789021,432,8,PLAY,StillPlaying,88783.0
432.287166834,432,9,PLAY,Writing,128503.0
435.268810987,435,10,PLAY,Writing,88783.0
436.002732992,436,9,PLAY,StillPlaying,128503.0
438.415621996,438,10,PLAY,Writing,128503.0
440.002723932,440,9,PLAY,StillPlaying,88783.0
444.002703905,444,8,PLAY,StillPlaying,128503.0
448.002681017,448,7,PLAY,StillPlaying,88783.0
452.002684832,452,6,PLAY,StillPlaying,128503.0
456.002699852,456,5,PLAY,StillPlaying,88783.0
460.002678871,460,4,PLAY,StillPlaying,128503.0
464.002719879,464,3,PLAY,StillPlaying,88783.0
468.002682924,468,2,PLAY,StillPlaying,128503.0
472.002704859,472,1,PLAY,StillPlaying,88783.0
476.002721786,476,0,PLAY,StillPlaying,128503.0
480.002866983,480,0,STOP,Stopped,0
